		Russia	Russia	Russia	Russia	China	China	China	China	France	France	France	France	Italy	Italy	Italy	Italy	Germany	Germany	Germany	Germany	Norway	Norway	Norway	Norway	Spain	Spain	Spain	Spain	UK	UK	UK	UK	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Australia	Australia	Australia	Australia	Canada	Canada	Canada	Canada	Brazil	Brazil	Brazil	Brazil	US	US	US	US	Rest of Americas	Rest of Americas	Rest of Americas	Rest of Americas	Africa	Africa	Africa	Africa
Russia	Foundry work services	30216.0334536	340.108565577	3189.36334936	5887.29786902	3.38821239266	0	1.75465861621	1.51019282298	1.06547170911	0	0.456268084474	0.00363249161806	0.587856255975	0	0.570074784081	0.00955483138408	5.25993901031	0	5.72010891856	0.0523701282735	0.917607820867	0	0.883526602041	0.196993982151	0.375959735459	0	0.877270246804	0.0231903930552	0	0	0	0	45.6650190808	5.07637657581e-05	38.9567620512	2.62283000192	185.333330071	0.11065183055	544.331121739	2.75521943994	0.0887643665306	0	0.130605163083	0.00220083783448	0.482690763085	0	0.0297588507037	0.00464749024728	0.0486888124332	0	0.0873829074769	0.000403881363458	1.95205411945	0	1.73091857763	0.104647482204	18.9772957125	0	14.2911257205	0.0117647053036	6.16200918343	3.33666597188e-06	5.55257261179	0.00834910467947
Russia	Fabricated metal products, except machinery and equipment (28)	2942.7091666	124.384089111	13239.3017061	2608.15168451	0.118782999041	0	0	2.20188500593	1.10969709131	0	33.2866004971	0.348988071965	0.698846095167	0	15.2460077774	0.511019346572	0	0	152.328110111	2.22477109358	0.112690100962	0	2.7527359051	0.725135606678	0.059608240204	0	4.81882909547	0.0685690787575	0	0	0	0	106.598821761	0.0415092070334	537.994043679	7.86067053217	260.004326478	0.363847900978	3510.47170284	26.1076847931	0.876754215788	0	1.57614745413	0.00010156912242	5.09322020343	0	3.69521604774	0.0258971979006	0.694624449037	0	19.7871835871	0.399814229437	16.5505553692	0	191.424780928	1.04246828511	33.5489955627	0	131.185055056	0.0428638010434	75.7623233392	4.38006379679e-05	328.282715607	0.153499841577
Russia	Machinery and equipment n.e.c. (29)	0	0.00328320698402	0.0661475210229	0.322941578649	0	0	0	1.07100086699	0.569806134882	0	1.35299491285	0.0810120018656	0.0518769090699	0	0	0.00157008450454	40.6506404702	0	0	0.752945396851	0	0	0	0	0.0034398536452	0	0.0181441881439	0.000237760993084	0	0	0	0	0.975121941399	0.00267241526808	2.15801036514	0.0678776933872	23.0197692485	0.0132485869544	41.142054868	0.229629430285	0.000183623224981	0	0.000671087483812	3.2099850424e-06	0.0157494265824	0	0.0305259093074	6.22240286169e-05	0.00908273892551	0	0.0619000140243	0.000209839025934	0.17202491777	0	0.593534216496	0.00654984741683	0.635700636255	0	1.48893130249	0.000204716811908	2.43199650687	0.000384463954715	6.2665713315	1.19857448587e-06
Russia	Office machinery and computers (30)	331.258922842	0.00936822631692	0.140949520694	241.789344006	0	0	0	0.965328728632	2.4800790308	0	4.05107697901	0	5.50982154291	0	12.0325981624	0.772214353957	10.0814908151	0	25.717554478	0.804966448296	0	0	0	0	0.146441387241	0	0.455447954329	0.0376111484355	0	0	0	0	66.5603677859	0.00531122092885	65.78780058	94.890500353	107.18901339	0.379337848808	636.125918571	2.72142166777	0.144082485713	0	0.248862498039	0.0170130103859	0.786844853392	0	0.501942994643	0.0683964299009	0.0108317776688	0	3.25178639529	0.01961244117	11.2302597659	0	13.8829188785	0.340340731378	64.5292164111	0	96.2873293373	0.0732195424097	9.60562920441	3.23370307361e-05	17.5098645915	0.040173414556
Russia	Electrical machinery, audiovisual, and medical equipment	214.448364673	2.36851745163	0.258837094783	315.598100641	7.61686621717	0	8.05210825047	6.10633099195	7.84239597089	4.14373341086	7.32930964873	0.903817024963	1.04341694102	0	2.57389358773	0.00855699696784	58.0367647115	0.263924228122	51.9349898463	2.94231508385	0.122695734545	0.250632462822	0.794045041253	0.0779297836744	0.50574893138	0.0122302214597	0.58166300694	0.0128164399457	0	0	0	0	94.8822621367	4.19363516635	64.2051712025	39.7653565577	264.005102945	50.4764074949	982.887917127	29.1196057879	0.112172006839	0	0.661688622174	0.00584632501453	0.688416063084	0	2.0666949139	0.00274686485851	0.602521122906	0	0.460668037442	0.00278194995008	16.1572589569	0	38.5328848543	0.15129966434	10.9363973515	0	16.3156086282	0.00887340978439	28.6599984702	1.67598977703	43.0652058826	0.0177676190984
Russia	Vehicles and transport equipment	552.493978289	0.271187038768	0.34368314172	1088.56667692	44.39339885	0	753.982508873	13.7079458788	24.0559264701	0.907548396382	32.5926301327	3.4318552017	39.9070461064	0	18.059600018	0.686674790424	5.16209322191	0.252325172918	79.8240379254	0.739028579061	0.648118670429	0.018766107531	2.26349763128	0.320072569342	20.6076210509	0.320133060142	35.7449832197	0.940985587701	0	0	0	0	317.3925706	0.774073180617	303.036818713	83.7286246301	829.237092508	1.06237180183	2146.48605285	9.37278235701	0.0708130471045	0	0.657537113361	0.000286187047954	0.733597140915	0	0.476604934246	0.00658718209458	0.554566774701	0	0.454912729595	0.00411770741961	35.7563107062	0	239.308143781	5.60345375892	91.017554181	0	78.2999465744	0.0430978834107	110.532281639	0.0761952030067	94.9019082871	0.723174259636
Russia	Furniture; other manufactured goods n.e.c. (36)	470.464871234	0.154933165889	0.119003107929	553.087424884	4.20640607425	0	0	0.812446730854	4.81266123728	0	1.20278710782	0.10950654482	6.99788718519	0	0.734168763292	0.0555086695371	153.87212256	0.0199794649608	16.8552402351	0.349575697995	0	0.000675687110409	0	0.0630302735996	2.32115113725	0	0.226619920973	0.0100986150617	0	0	0	0	367.946758132	0.0644505899042	74.2513595124	1.65723817243	596.500235567	0.256927245334	403.355155599	1.88970900352	0.616482018322	0	0.0414779391197	0.00120885150593	2.93592788314	0	0.0300040645634	0.00148259793217	0.0545117276034	0	0.0039817240125	0.000151931661371	171.622437234	0	28.2937806989	0.977241963087	6.49811401128	0	3.22453519463	0.0146400829381	14.1810302826	0	4.83454754413	0.099986051399
Russia	Secondary raw materials	0	0	0	78.7602107001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Electricity by coal	1419.33012392	1407.34933243	0	0.162697176404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171265795701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Electricity by gas and petroleum products	3730.5640811	3651.53578481	0	0.411369888032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118371045474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Electricity by nuclear	1290.09892812	1247.78893839	0	0.120512819925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25319700743e-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Electricity by hydro	1314.95826438	1281.41158139	0	0.125569177449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Electricity by wind	123.836740629	55.6620685195	0	0.0266740717477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053737983873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Transmission and distribution of electricity	5996.56903987	5712.58710598	0	0.383735044615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Produced gas (Gas works, Blast ovens, etc.)	0	0	0	0.00350305783941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.80784227459e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Distribution services of gaseous fuels through mains	4874.44932551	231.86134563	0	0.230025953731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Steam and hot water supply services	1322.50501794	698.593694821	0	0.0606063675189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Collected and purified water, distribution services of water (41)	235.134952437	2.05704913628	0	0.200917456454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Russia	Construction work (45)	1981.3674117	580.410782715	143148.029351	183.588946468	7.64513999329	0	281.225576992	0	0	0	0	0	0.933163786731	0.0426484071573	13.9012825207	0	5.81505568777	0	147.726095718	0	0.0169456119977	0.00401126493853	29.4029832879	5.00578817602e-05	0	0	129.276413228	0	0	0	0	0	7.11233462763	0.385662996907	502.453608348	0.436547175049	5.59080372087	0.129686654792	726.66878028	0.00725094856848	0	0.000402352553274	27.1082125764	0.0110192864324	0	0	2.64599903346e-08	0	0	0	48.3888037649	0	0	0	141.623281978	0	6.73209045288	0.000146926821997	300.951222085	0.000210165901727	3.44898199782	0.000186448687774	295.086914126	0.000274250264982
Russia	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries, fuel stations	9213.02382009	43.2866770271	220.428457994	2732.01727636	0	0	0	0	0	0	0	0	3.78580454402	0	0.00424028972501	8.03292068256e-05	2.08484040487e-09	0	3.75662342901e-10	0	1.58794235531	0.00962796299544	0.0251461949901	0.0146429756012	2.48093649202	0.00204488356264	0.00246140599272	0.000582679094918	0	0	0	0	8.59375466212	0.191734666437	2.07839236253	0.29029410126	3.56746540315	0.0122890397301	4.91355068891	0.519014545249	3.80462391457	0	7.0316163971e-05	4.4684404497e-06	4.14574504774	0	0.00205796064547	0.00141524307465	0.00293727991903	0	0.00131190084743	0.0026905444618	3.62145990889	0	0.0184922843897	0.00362091430185	3.173336082	0	0.587330513489	0.000265009502877	2.05811299083	0.000370311464863	0.00592359180876	0.0251729986313
Russia	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	38242.9120197	596.741097272	786.181659075	1669.53310744	0	0.258059102495	0	0	0.335293107519	0.155845113334	0.175975151593	0.00500156576921	0.357946268397	0.0582239720206	0.12564127503	0.0699395739123	2.49628478993	0.00982536470809	0.0192211156202	0.00257274900553	0.00239512598798	0.000483411939512	0.00126256934071	0.00103915642202	0.0320919572222	0.00914116123332	0.0110031247975	0.00344263722511	0	0	0	0	16.0381871928	0.892618175159	1.67786507357	0.911916976282	9.02847199773	0.579208917891	1.78818391067	4.75725261896	12.449730561	6.72896982788e-05	8.90220854801e-05	8.12004013888e-05	0.0046963450084	0	0.00159990737543	0.000224173906525	0.0232186435049	0	0.0110691747248	0.0147740178231	1.75207001743	0	0.00818107455259	1.47818378837	3.66198123349	0.0413776234416	0.792553144532	0.0348579743523	0.917304428074	0.316768574733	0.00102133801894	0.484753634202
Russia	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	37321.1433134	380.661887792	895.241308536	23092.6028688	0	0	0	0	0	0	0	0	4.41794927102e-05	7.69276140471	5.16908847721e-06	1.75098537181e-06	0.00076221446073	0.000171995295699	0.000336470101924	4.50365700523e-05	0.00204387516231	0.00041251844833	0.00107741059505	0.00127506085118	0	0	0	0	0	0	0	0	16.4964018527	0.0297765312489	4.84259619767	0.441528194282	2.83686474288	0.356767683706	0.567040124893	0.0820780493739	0	0	0	0	2.60675815983	0	0.00845619243108	0.000713437959767	0.00372766411527	0	0.00207671098527	0.00127254948307	0.777613353988	0	0	0	1.01744479567	0.0257215907728	0.370467041046	0.015468724617	4.18226894556	0.138671037124	0.000106984041826	4.59329908145e-05
Russia	Hotel and restaurant services (55)	10891.7732383	1053.20243049	905.460378463	8269.33038209	218.45192413	0	0	0	0	0	0	0	282.132275279	0.22372600419	0	0.277749092859	368.139154793	0	0	0	223.794994271	0	0.0536369395138	0.00190463217428	253.922238958	0	0	0	0	0	0	0	2184.9629507	4.31198249574	0	0.835789922045	1027.16075673	15.642295085	0	13.2668473398	341.313743024	0.0457213256572	0	0.0641335152034	418.498209436	0	0	0	363.614776786	0	0	0	388.822310939	0	0	0	484.21105774	0	0	0	267.785462614	0.164444014051	0	0.0364064892352
Russia	Railway transportation services	4905.29107248	56.2377352391	26.9594018764	37.3366197844	58.1884096098	0.00150153719219	0.00510809543187	0.000897781135578	120.050788429	0.380130092403	7.6316615692	0.176050251737	14.1502685033	0.0374331337841	0.0722598559911	0.0464645398711	154.658044098	0.0159454132915	0	0	8.26034141381	0.00510955122807	0.00162512616047	0.00131698630508	5.45208576378	0.0961801781204	0.0472210691625	0.0137347248792	0	0	0	0	472.452259095	1.10660815622	0.804158945988	0.217753816311	51.9232544512	0.0869008006557	0.348063456245	0.0940040835467	66.5053127522	0.430669018562	0.0359131305081	0.73560881012	10.8793361333	0	0	0	4.73321342126	0	0.0139038256347	0.00141664727189	13.4948350829	0	0.0781597197006	0.16374301989	37.3627416027	0.262450958348	1.3790937004	0.176664289786	34.2419543012	0.000111104502736	0.195216960196	0.0515865448049
Russia	Other land transportation services	6867.58241059	2531.14984581	75.437811848	103.952983631	0.55215276855	0.045612646364	0.0397762802501	0.0329472455496	20.2502642298	9.06688673739	1.73391098226	0.351592483797	9.25139612594	0.0605887534016	0.0460015120636	0.0282634834494	29.4341521517	0	0	0	37.0669974494	0.149886754008	0.00306776818897	0.00237986551991	8.93695471752	3.02808790308	0.0193501812001	0.00562819562965	0	0	0	0	307.646844341	58.4317078048	3.80530840191	0.146019716066	152.161822276	2.84198050422	0.92895464526	2.45106704659	50.3223160787	2.58927312473	0.0458064756193	2.75074134181	25.9546791869	0	0	0	18.6547451446	0	0.0114610492349	0.00117773641011	21.8976451358	0	1.3169959353	2.37061398083	9.1572531975	1.10123787635	0.222030663735	0.000215039932696	4.62076678482	0.301843478618	0.316799411102	0.185915927143
Russia	Transportation services via pipelines	0.0244447058619	1.04365808072	5.69091293379	1.16476952155	0.000189727814133	0	0	2.70496805967e-05	0.0965159061911	0	0	0	0.0280415229907	0	0	0.0025241271491	0	0	0	0	0.000208296413615	0	3.61956059108e-05	1.93548589069e-05	0.139169444627	0	0	0.0245490941728	0	0	0	0	3.35857957232	0.0221245555062	0.0400309288448	0.0345572143741	1.09781120501	0.0811323461079	7.43042379314e-05	0.0718534196521	6.75683757236e-07	1.12639634951e-07	3.56459173376e-07	9.34589328434e-07	0.177872942074	0	0	0.00119084151585	0.0166879828336	0	0	0.000797473523795	87.8160089477	0	0	0	1.27341786533	0	0.292053094581	0	0.00239142020389	0.148903900871	0	0.11182267329
Russia	Sea and coastal water transportation services	489.608145284	114.846599601	22.9048888387	33.6452832533	5.76302263799	5.10624583068	4.24333016512	2.09103231869	75.5757021491	0.0166069468344	0.0202502127053	0.00410537003512	80.8031095451	0.0154781718384	0.0108900202854	0.00753796509497	52.8934898147	0	0	0	35.1456703949	0	0.00237668587998	3.7681831149e-06	41.9097884694	0.049665603647	0.00296163525303	0.00141728945426	0	0	0	0	200.108812416	0.219051280204	2.43924400873	0.00644619756989	22.6575112379	0.362497072718	2.53247406762	0.630041220976	83.1916916719	0.0797149724937	0.0792349421641	0.0492804293276	11.328959203	0	0	0	71.4122940205	0	0.319999971628	0.0992029565126	64.9939043348	0	0.634940919874	1.03903858761	0	0	0	0	0	0	0	0
Russia	Inland water transportation services	177.546575015	0.980162065987	1.7502052898	2.4240115183	0.0412617902075	0.00334530643842	0.036340253384	0.0112320265918	3.87709529181	0.00728282717906	0.00960811001213	0.00169334940821	0	0	0	0	3.07961427436	0	0	0	1.17829028406	0	0.00598475181982	5.75769698676e-06	0.195316686817	0.0014982197915	0.000774972004279	0.000365915438161	0	0	0	0	6.82307414451	0.00268707706042	0.051425353294	0.00274225812118	0.0689680024219	0.000162351958415	0.0314559323674	0.0172931068662	0.874701603196	0.00262411837186	0.00802943602124	0.00625707391871	2.33224556123	0	0	0	0.226781561998	0	0.000757036457292	0.000241147666223	1.13483331084	0	0.00601396603668	0.00645686551297	0.00419932366747	3.34590407723e-07	0	4.10658116797e-07	0.000707966406482	9.21390750723e-07	0	6.89932375625e-07
Russia	Air transport services (62)	3632.72949504	97.8344509384	40.9779811096	57.7795379339	15.3137213484	0	4.21304943857	0.98572093241	334.202286924	0.219450582461	0.124751964297	0.00843041311024	238.685140611	0.0803096047559	0.0649106200135	0.0413125822635	429.059640052	0	0	0	38.5069894652	0.509864803751	9.24583284734	0.0240037480924	139.546172097	7.73956388273	0	0	0	0	0	0	965.13952178	0.275930642602	0.0485425986705	6.38183466745	608.836061104	3.40630435236	1.87059648459	0.377557774708	42.1289502601	0.717035423535	0.0335658858351	0.717547373172	0	0	0	0	0.00828080762484	0	169.793112458	0.00167208524967	550.194971458	0	0.849077832149	0.554099001867	266.162484331	0.0692190615787	0.235176737359	0.0448836366058	118.228691067	0.301024010672	0.502895619048	3.45150434458
Russia	Supporting and auxiliary transport services; travel agency services (63)	9327.71372639	4722.9877358	149.242822765	198.190085185	0.179224491754	0.326110512839	0.11539389092	0.619949195156	14.184706575	0.0662462452211	0.242338444875	0.0491298044336	0	2.9912115099	0	0	0	0	0	0	0	0	0	0	18.6874497915	5.61413811763	0	0	0	0	0	0	146.44822177	38.4757264047	0.176629881347	0.294122598147	13.568656276	7.45340511574	0.49016392367	0.928937592248	6.78944305221	29.0382270047	0	31.3418768826	44.889398666	0	0.050232858478	0.00185899044891	0.00229206046926	0	0.000981603173093	0.000550870057624	12.0101427191	0	0	0	13.7994344919	5.36416675629	0.0083813316967	0.00965785010899	7.15402769305	1.18992044385	0	0.000442022605715
Russia	Post and telecommunication services (64)	22621.1395807	116.922785771	0	0	0.425466409402	0	0	0	34.3724705651	0	0	0	17.0621085517	0	0	0	0	0	0	0	17.6986097334	0	0	0.000499444030928	18.9546583212	0	0	0	0	0	0	0	189.493652715	0.739213182041	0.959748806802	0.00252544289343	94.3036788492	0.0663739931324	0.155385814767	0.041934825038	7.44224214775	0.0135915089244	0	0.0135454099663	36.2777476379	0	0	0	9.0975142205e-09	0	0	0	17.0094714913	0	1.18037532691	0	38.7947999065	0	0.0817109289499	0	5.91597327486	0.0257987557247	0.808119415742	0.000229110115955
Russia	Financial intermediation services, insurances	15160.5009887	8821.28547818	0	0	19.6767481993	0.166660796689	0	0.361541861226	12.5084842988	0	0	0	20.8689917259	0	0	0	17.0156953332	0	0	0	1.82541524704	0	0	0	25.1035247751	0	0	0	0	0	0	0	155.124429052	0.100151072005	1.52010534722	0.583771348402	118.507208016	51.2730391901	0.207134770458	55.9109196958	20.9266690136	0.00296178854894	0.00240277249807	0.00330422193908	36.8681674612	0	0	0	8.4072292944	0.400772650311	0	0	133.794053771	0	0	0	47.5385729224	8.59080250274	0.02340941214	7.00418648079e-05	33.7532630282	4.42059891526	0.0753517365339	0.00142687700692
Russia	Real estate services (70)	13687.9401501	21.0449328598	0	5.18926698306	0	0	0	0	0	0	0	0	8.39242324053	0	0.357038340029	0	0	0.00218493011675	0.535512989463	0	4.1216732443	0.00698664292816	0.13742794338	0	11.2211534368	5.30128406905e-05	2.60198298666e-05	0	0	0	0	0	83.6489626576	0.075920868446	0.370104474376	1.51686328938	46.2618787889	0.193504409811	7.39292664536	0.00079368389788	10.0160920515	0.00318848316851	0.0143487097811	0.00317766864067	8.90054167947	0	1.36135689882	0	0.0004365930712	0	0.000385207693682	0	10.8138976103	0	0.364687629579	0	15.8274896494	0	0.876294327721	0	13.0733859415	0.0459103859427	1.2114532994	1.10770169935e-05
Russia	Renting services of machinery and equipment without operator and of personal and household goods (71)	0	0	0	0	17.4342111826	0.196602195485	0	1.53238799965	0	0	0	0	0	0	0	0	8.04401806577e-09	0	0	0	0	0	0.184973034148	0	1.01921702019	0	0	0	0	0	0	0	29.3049349878	3.94088582924e-06	0	0.00257467078062	7.30830899783	0	0	0	0	0	0	0	0	0	0	0	2.44679993124e-09	0	0	0	23.1989814937	0	0	0	0.140276722453	0	0	0	0	0	0	0
Russia	Computer and related services (72)	0	0	0	0	32.4113576509	0	0	0	0.0170233925961	0	50.2524428486	0.000414351723933	0.00904423359426	0	29.1746017545	0	0.0808130853004	0	0	0	0	0.00195895741553	21.0296305172	0.412465441723	0.00350704126668	0	32.9722812484	0	0	0	0	0	15.9710331654	0.476703242397	280.834517731	0.25909662305	18.8643027432	6.15391835983	67.8422353413	6.01376941245	6.80389513609	0.006182056201	7.24354303607	0.00616108823115	1.66036364568	0	40.2903447001	0	11.0264801339	0	0	0	3.18503831634	0	32.3181737517	0.0437884535885	12.6611842375	0	47.4992311201	0	8.17468616533	0.00585154842818	32.5478115557	9.88210298379e-05
Russia	Research and development services (73)	0	65036.6688883	7402.44778195	27.763426348	0	3.41417130415	0	13.3358718565	0	2.54423660453	0	0	0	2.38728137741	0	2.23127458428	0	0.0734140657303	0	0.962095635759	0	0	0.0671446304312	7.38776396546	0	1.08865104195	0	0.490445380533	0	0	0	0	5.08189769445e-05	32.3460215231	0.12450133086	9.34536043529	0.460194149613	7.3893929519	6.90795030462	11.8160133336	0	1.54684967151	0	1.03586558445	0	0	0	0	4.90249463255	0	0	0	0.740349866403	0	0	0	0.784039113548	5.03121779773	0.0965570642714	1.84459186817	0.39089130771	0.715073080832	0.073434952006	0.534907754616
