region	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	Russia	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	China	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Rest of Asia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Americas and Australia	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa
NMVOC - non combustion - Degreasing - air	294710.338144	13769.6562028	24020.0855149	116248.252547	146215.884203	503351.452652	299739.3156	434247.074039	1749201.97409	2352.94351484	430360.792924	743421.239489	18925.0152293	1329856.20948	18481027.8595	1744537.22949	484872.935561	130528.049393	29105.8857871	92457.4365447	106488.984778	1320670.39449	374623.076763	977758.97209	195951.323963	477940.712101	503072.896747	221429.259444	2105.40344029	21505.1999572	134111.748719	279363.603222	129697.542746	555044.274086	185898.024784	2113370.07582	56698.9086196	606983.549323	8618566.74768	72326.918797	4062312.72249	73015527.9602	3450786.17943	5145750.48562	679476.386138	998149.566102	3020.88347387	70127.4485469	491244.591035	315767.244755	508273.854792	163.478600815	6495054.27612	41089407.881	5680368.29852	1200174.10077	149201.063951	3633779.32918	440101.960883	1712606.10856	2702719.67746	160458.174442	2639158.29442	1251256.96278	1306671.21266	5995469.83828	279692.142222	10806222.1695	67677268.7687	11781292.161	8131339.85626	5144032.39808	3528362.66463	1835403.60061	3568267.74087	5457616.47961	3114188.80478	1178109.74351	115747.602493	9350374.14275	28427001.0642	1729594.78887	230544.475435	39680.4642532	696653.185108	385735.307877	793884.359999	1468638.34819	98396.1169748	2456364.88984	268064.959462	804261.78838	10353625.6053	18878.9224905	4914165.70977	93576981.2361	2461717.49185	7917702.57558	2022246.80781	1351778.69073	177621.415169	502069.109196	9838942.44133	3918106.51133	434057.4776	33405.6682277	2990059.81204	46205937.5264	6901902.74424	143623.713901	1091772.48307	2547247.35937	633449.556538	1426861.20644	3821227.38113	1511906.46241	10113915.0004	23838.8292734	2156459.88484	8292337.59967	1067404.53082	10480644.3089	178781649.255	9157048.90718	11109515.0602	5466948.56769	4363174.92381	1591089.34572	1497923.3825	9859046.36877	1885604.01489	583226.099034	429501.207798	12039934.2868	57270721.0616	1266500.37398	58583.6386112	243844.175241	571980.941954	43054.022694	141541.863409	285519.700734	14923.4968989	343194.905429	582.823074452	973518.972748	367826.973481	51558.1091187	868331.952863	3291938.05193	310526.576929	151845.490188	460319.384192	86879.2904603	7220.61427481	306771.359484	2433747.98339	417406.952035	405947.160474	129885.273474	1313742.82417	3695048.01097
NMVOC - non combustion - Diesel distribution - transport and depots (used in mobile sources) - air	26974.8442132	7.72375513334	17.3595705287	3393.85567147	294.373677769	531.340460306	543.029817466	202362.775555	1640762.63888	115.765535246	7921.61568402	537.083927127	177.748049633	726.4168354	80179.3275091	130948.003449	3348.44703351	1067.77056228	114.91760403	1434.6104693	2156.41345346	5922.53378031	46477.0942193	18866.3884796	43.3558607951	20339.3260796	33336.4022281	0	0	0	0	0	0	0	1605599.90427	16064331.6045	104.329638969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341.25369309	0.0276096810974	0.149172217596	11932.6196631	2561.66637196	5889.54903715	3712.18348436	392440.160015	9871798.75361	11030.6760859	7097.31165077	7646.92357394	36.7844162083	14868.3356739	334681.12991	144211.130196	42428.2773447	4000.02701443	6070.45692075	7259.40856631	17910.9306539	9982.38018618	104766.790214	82581.7097483	404.287371888	104982.672235	22093.9570916	1519.58951835	0.434644699276	1.59210963719	3276.69208359	822.752120183	1169.46038581	1757.55245042	905400.824921	10962353.8401	33711.6736205	13442.5924679	1469.27405436	77.2687930108	4801.37754171	549803.996324	24097.36036	22606.4929141	2144.84833167	3485.63655559	4092.03147967	7911.32828171	5548.55973678	112642.690475	6022.83012761	72.9290310477	48560.3477573	16815.0438558	303.052621758	0.0175540497084	0.329237195037	1511.45255357	2373.19860082	263.544860163	335.488207738	1445858.87175	13654353.9152	4304.35042554	5475.38124188	1700.27877515	0.530512035214	14681.8969003	315718.65236	22075.2808386	57371.7412617	446.288844125	7201.80242488	906.809146251	2058.15965641	2296.79085932	62942.1629742	2072.59963726	0.127273731599	36747.657337	7826.78418988	304.803130918	4.94601994461e-05	0.136314371828	1243.84513913	540.452790697	265.460106233	618.82906115	363801.344155	1405655.63975	5010.68335443	4184.24422619	973.069983712	6.42577224918	2277.63794117	75539.0808405	3994.06260267	16394.7693885	248.780716396	2234.51278386	1566.29220944	2437.81743745	2415.82250809	20290.0145254	2579.22369502	38.7259779105	55099.0396571	39741.39883
NMVOC - non combustion - Diesel distribution - transport and depots (used in stationary sources) - air	5984.65931285	1.7135981481	3.85140743023	752.963382857	65.309966508	117.883595877	120.477005486	44896.3582414	364020.838429	25.6838290944	1757.49563933	119.157845764	39.4353165554	161.163387808	17788.6461655	29052.2229581	742.888988141	236.896383499	25.4957064343	318.283762367	478.423517654	1313.97781815	10311.4432305	4185.711199	9.6189640253	4512.49824754	7396.03937933	0	0	0	0	0	0	0	127985.334973	1280517.55363	8.31630828801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018.17357266	0.0083687052445	0.0218770350464	3827.61317063	1226.31902608	2587.36368527	1641.8724347	106824.847044	2868695.48784	2741.40148288	1946.80774681	1177.52228295	3.66442547654	6183.59737617	100570.046724	43259.9178716	14645.6263102	666.637777666	1042.91842933	1197.17463936	4808.73208147	2365.72001864	21816.014119	41896.1880205	115.508071775	43007.1752791	12109.2934853	306.326690273	0.0891120644742	0.325687329043	666.732655421	163.229843565	236.008469192	316.392731434	227411.897251	3169784.99416	8178.57707027	2712.07213848	293.305355972	15.8099067068	962.57938536	116108.616133	4781.26006734	4535.49535716	419.727339875	696.609008898	879.382550729	1647.77765111	1117.45847857	22990.410812	1219.35393275	14.919406715	9591.16609856	3386.91861041	101.051121423	0.0041317153991	0.0880808791466	241.455478728	454.856706634	77.7548861257	104.300703642	416085.527751	3994438.08714	1439.17750398	1629.73712265	303.194774929	0.21149859769	2371.16013268	91115.7169577	4690.6439244	9131.6702923	77.4046245913	1896.27187559	306.1269337	710.210232424	442.582656503	11596.5365578	771.45501784	0.0430896495447	8498.82843749	3057.89338252	79.1351109865	9.78847046174e-06	0.0269774327053	253.231984636	106.966737134	53.1344232487	158.0118218	72576.0736831	294268.757869	991.664896553	828.087057301	192.641730841	1.27169891265	460.925819819	18861.5165943	797.475603699	3292.18573392	49.2365986984	450.237713689	309.97863329	482.458709121	478.105780527	4015.51570908	510.443856588	7.66410356457	12718.1574776	10960.9752824
NMVOC - non combustion - Dry cleaning - air	33744.4457259	1576.63086855	2750.30892059	13310.4690982	16741.7743124	57633.9326337	34320.2655559	49721.4550186	200284.290839	269.412926715	49276.4743539	85122.014468	2166.92143645	152269.041414	2116084.71386	199750.17581	55518.1354038	14945.5112644	3332.63498467	10586.411624	12193.0292295	151217.262106	42894.4846694	111953.773914	22436.5010675	54724.3931829	57602.0378767	66061.0048865	628.124157152	6415.84189473	40010.7777525	83345.0845835	38693.847537	165591.406459	55460.6484911	630500.915987	16915.5010896	181086.922833	2571255.40439	21577.9475038	1211946.70156	21783386.5384	1029504.42608	1535178.54339	202714.370168	297787.038304	901.247641934	20921.7595397	146557.466752	94205.7140559	151637.961891	48.7720578321	1937728.61523	12258576.7646	2273445.46804	359914.047265	40983.5326651	946766.472594	231334.766918	780374.317851	1112279.83181	45565.5106776	724230.517552	423378.59927	488775.483366	1371356.44982	72702.5820234	3656684.83324	25045881.2654	3135775.65131	1691201.96155	1069703.86855	982138.68319	1694615.7602	1318796.04488	2063278.17064	1167991.78172	462874.782213	43971.9451631	3717942.32641	13172932.6143	389838.334746	50021.659191	9540.7697193	156564.773077	99643.1986777	192299.391448	318793.72674	19552.2208363	398151.77998	60400.8067578	180921.073828	2434575.01716	4629.01614919	1247251.42148	22674300.7615	537965.83087	1778792.15879	501139.547931	330493.899489	38294.5491762	102218.721506	1614857.1502	565108.416038	94792.3951896	6125.13666454	658972.991026	10651255.1038	1145036.09444	35715.3869815	206498.823584	468509.573835	89342.7712182	326947.582482	897480.300501	410133.401548	2725410.47625	5596.32227633	492662.72733	2225905.80894	165296.356228	2583407.81716	45234521.4537	2005279.11689	2783303.83457	1406618.44571	1044542.85475	310511.553299	277610.349042	2155214.5993	459730.758418	146946.551884	90451.6854578	3179508.83239	13679736.0979	138289.551508	6360.72565428	26319.4588762	63209.8387545	5144.05237323	16055.2317543	35532.6910258	1851.3780341	40542.187715	61.5015602335	126567.738825	47650.4166999	6650.21057573	112705.635747	419708.631621	40195.8575691	19294.0089809	59633.5662877	11206.7223533	750.13011663	39379.8717961	281726.277933	48716.0180837	52642.8785205	16873.3971372	169300.351811	440977.372188
NMVOC - non combustion - Extraction, proc. and distribution of gaseous fuels - air	70499.5944407	36955.1756512	21733.3587298	143819.989754	1801.56977864	5114.83366145	5878.14370677	31572314.7655	7210195.19252	621.876624326	5172.2868614	2570.53097585	60.8680347912	6138.5303038	397512.343779	51747.0509942	41174.9449259	26677.1194142	6586.02101166	166948.880268	176248.628827	24746.489677	927835.775712	311162.337189	366.076810364	429882.308713	528192.941917	0	0	0	0	0	0	0	190253057.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103564.697965	3915.05684661	3390.90110417	32710.3668033	137140.021719	86223.3619056	151326.837118	65082280.2668	1524688.74944	6507.65972786	2935807.41949	27980.7080855	1461.2353914	72508.5625605	574823.661151	2352738.96589	757660.45988	7617.05376631	349268.654315	77620.6060889	213604.542157	2699837.10616	2215171.18443	2830630.38466	707.288708179	21922012.1866	623773.849274	11077.1096912	1104.99042538	2864.57009243	28774.28828	5367.06764726	22827.6899471	14782.9868994	281877868.2	9722510.3846	29773.1410042	169169.116298	19806.9573472	182.94775016	12603.7261112	1766480.81456	95006.2784332	1146994.7916	9937.5125479	17482.1774872	51129.9727736	73766.1506397	617482.140776	282188.901552	57872.6894284	225.837184395	1436234.97305	54611.0020264	28263.20578	5.43199202295	9080.18151258	13077.5434089	137188.529676	7326.98027862	9157.16340813	259493284.012	44791122.4396	22810.3792317	910959.157947	11384.1849697	21.7839112384	7385.99139991	2173434.81385	186369.744779	1200853.62147	181.204435348	22013.0845967	55381.3619956	768516.121904	2784500.44468	142127.188949	78192.7716076	0.658726047178	6886571.10703	304201.151509	18885.759397	1843.7084954	111.720860246	14788.030487	6663.36494091	1867.08164981	2962.72732786	14353126.3023	1528449.98428	4102.9263963	443967.824637	36727.5264712	148.048980367	13166.5188737	253778.972881	79359.2482213	765258.067473	1397.91054665	6550.26915656	15386.7142105	39994.5216807	181889.852156	171803.756923	23274.0172864	26.5380992654	1493181.50042	1232376.58181
NMVOC - non combustion - Extraction, proc. and distribution of liquid fuels - air	969537.211867	541403.804377	447262.630451	2017766.75788	22820.9774237	100263.926765	97129.8748535	7669479.91728	644520847.942	12459.8981586	98580.1537196	30277.3160372	734.249827543	125835.655411	440933.794101	1150018.08483	607002.458407	21553.3906534	13454.5808081	344716.857686	683718.233264	463019.082711	15061788.7481	4834786.72067	6933.50952253	6301609.41746	6826276.16887	0	0	0	0	0	0	0	0	440657877.226	0	0	0	0	0	0	0	0	0	0	0	641.616573483	0	0	0	0	0	0	62048.3971974	9085.16864241	5827.90599103	40379.9813706	66089.204725	48460.3941529	74080.5817203	468702.197115	184487310.597	20399.1093847	87001.4471433	12696.9886664	1591.08174257	22771.3331068	317666.477192	1941226.6251	847328.364642	100873.455654	241027.673273	394974.317471	2126598.26559	343846920.178	732599.942066	2366627.5112	1158.36491029	3675259.30553	244660.499086	78345.4005203	20164.1040193	9702.45406031	113115.311698	3730.58556449	9088.48640447	16266.9977493	1166604.60522	860489927.1	19177.1316028	346193.11529	40547.6055055	1473.58682146	8719.30607698	3428512.50338	46302.8474934	863051.255363	1607.36435509	21006.9584338	70205.1934532	224468.674839	331552.345974	275920.247719	142059.068668	681.759649011	1960769.30539	104484.276265	8335.74310487	1.12639184274	1606.78958134	2799.13924252	13982.9435795	2043.47623071	2538.91218394	2246657.95298	707385800.607	6695.64503289	807871.061067	3137.68130752	36.6368691054	3265.79322184	1346295.37441	410426.482514	518366.273038	562.909465347	39247.6268587	82128.7209384	2245665.09351	918727.876151	98944.6040477	48087.9637235	0.10899313411	2698226.42937	563219.439481	27790.805698	8448.67134289	5648.32382901	29729.4335354	7911.8509004	2611.51846562	4701.05772702	529736.171933	60825156.4309	8306.61545889	88709.2729069	27494.8784618	190.704792392	3250.53476748	198678.365952	102841.494043	1283137.03791	27641.7878163	3557.31724739	20415.7728648	38605.8472491	145664.229826	112511.156642	72971.830228	201.064566001	1459448.08475	27509.7793691
NMVOC - non combustion - Extraction/production of (natural) gas - air	136011.201411	71295.6986284	41929.0388121	277464.427256	3475.67488808	9867.78259973	11340.3969763	60910825.0431	13910254.6379	1199.75423227	9978.6240707	4959.19173809	117.429534243	11842.7472972	766899.893284	99832.8945156	79436.6800523	51466.7792133	12706.0678493	322085.792969	340027.314256	47742.1156586	1790025.31245	600309.31597	706.252953385	829349.583317	1019015.17557	0	0	0	0	0	0	0	34585603.0929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6523.94584557	584.911619282	506.782068912	3593.98992098	7237.99521667	4679.59644226	8185.96868695	16265419.7505	333127.319395	990.474394188	81809.8221141	3881.98243468	294.3079049	2207.77956598	39853.5451045	126739.575053	553275.663427	908.568096016	203646.702285	8833.78939089	33369.5437967	406346.303691	290013.993355	502635.601222	81.1137815543	2008289.9349	31744.0980669	22569.2268786	2312.54729907	6631.87780872	59120.4744804	10857.8562269	47555.9591568	19439.5672767	132671950.66	20332886.4587	44494.6289848	425381.204847	41422.8642758	391.263214448	27471.7170849	4856165.48916	216372.512455	2633334.96809	23238.6617973	37880.9479618	70249.0985891	149028.282763	1107615.62273	261366.558834	146148.00695	483.572318716	3474714.24823	128489.62695	12811.4989	2.46228339726	4116.00522981	5927.98624229	62186.5859687	3321.16890008	4150.58375076	105625113.065	18113759.3173	6364.96380614	489417.857656	5158.47760148	13.2085543604	3347.63116557	902246.815961	84427.5099011	628495.875083	26.5773186996	9229.4000088	33610.180815	993515.859636	1360686.97186	70080.8776727	35444.3576964	0.29880412383	3330837.17501	124663.501077	36960.1580226	3608.42306692	218.676466941	28908.7799956	12885.9232865	3653.43211153	5191.06003627	21466570.0545	2990796.21037	8030.84980266	143307.092046	71155.53624	289.783196168	25641.5001116	496727.785611	155333.569594	1497870.44853	2736.19571821	12564.9463539	30117.1356359	78283.1485444	352175.829634	140899.684292	44698.8207488	51.9442633534	2346139.07943	186132.433149
NMVOC - non combustion - Extraction/production of crude oil - air	346412.372107	193441.751226	159805.427654	720941.249495	8153.85817728	35823.9624866	34704.1763211	2740279.27804	230285122.712	4451.87954057	35222.356063	10817.9827872	262.344984148	44960.6547877	157544.155796	410897.578614	216879.928813	7700.95370431	4807.27629265	123166.169297	244290.216135	165435.154844	5381526.2628	1727452.97038	2477.31954104	2251543.76714	2439005.42586	0	0	0	0	0	0	0	0	153542293.219	0	0	0	0	0	0	0	0	0	0	0	223.56409621	0	0	0	0	0	0	30502.9602286	12706.0655681	8150.89143637	48702.5380443	9352.49409055	7286.23748698	13230.6536094	185940.984583	96389884.072	15060.7058359	56100.2909113	17227.9490746	2157.76977266	21815.9411436	175082.780703	318664.058309	754366.076155	92094.8270395	206017.433137	203024.606337	624014.766162	248595.508604	191041.93231	398215.852402	1474.86439482	1080607.8042	175759.472682	71523.2591329	20458.1951697	13089.1123945	108388.640949	2843.05987642	6415.87136821	13428.335959	3452473.33232	619036195.051	23728.729877	1142276.73913	26179.7857984	1393.55836689	6905.38555218	13812743.8663	40751.3733638	565841.388585	1186.19235544	27548.9565362	98242.0611606	238725.46822	1352175.81712	869685.001126	376213.09302	569.946649289	6304798.29304	144540.565539	16547.088486	2.23597407659	3189.60038071	5556.50577852	27757.2139392	4056.45682493	5039.93513683	857232.02387	323026359.97	8347.149779	359740.349738	6226.183555	18.643655243	6480.8101647	458045.370876	187377.952501	707933.481377	1048.30725368	14170.9603285	37864.6627839	745620.247695	277042.240011	142751.342293	95458.2909805	0.216359718839	1424296.39131	155607.248582	71808.2082244	21830.3836744	14594.6115431	76817.39698	20443.3021147	6747.85984253	12146.9861581	1368776.62891	157165126.687	21463.3277996	229214.439104	71043.5666797	492.758993396	8399.00361146	513361.779683	265730.454115	3315476.80194	71423.1633574	9191.69384277	52751.9815318	99753.017169	376379.420583	290715.73712	188550.718408	519.527442953	3771044.03164	71082.0688901
NMVOC - non combustion - Fat, edible and non-edible oil extraction - air	4713295.22943	281.072174715	139.281825402	1488.98493004	276.620674872	164.707511692	172.973894907	164.476052206	1289.12322497	260.028555046	1516.26450637	5932.19319556	130.434821882	2949.38585432	11539.3782909	6070.47877587	11522.2081776	17883.9042899	6223.25595567	1404.83672548	2273.17291441	441.973377427	21379.5770832	6628.3314604	11.1280031261	23736.1072559	9100.13216496	20513585.8249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31681044.1191	11262.2191134	16922.3597966	2936815.42	182844.682213	1761362.81158	25736273.1361	11137.3967716	42356.5859691	4428.96871721	355378.520656	150845.325378	12283.8743817	70363.7663747	477000.095654	95059.944304	250626.636147	27113.1810979	92171.7119646	23832.0315157	55732.4260854	124573.729393	1319811.40517	179195.374988	17675.4449512	824112.678929	137212.487653	140647356.382	578958.485589	613241.85701	5520937.29965	1444293.66927	751006.797388	24527020.8759	283433.783328	1085778.2816	108423.758399	2020665.43556	1175322.33779	710615.509646	864612.228605	35702208.5816	1417879.65732	1550512.70898	443457.359866	663598.479347	442310.386977	808025.153042	202186.240123	4706171.29944	466699.614533	4287.73208598	1887849.3581	1715353.48567	273361367.723	81474.5334686	111466.492992	2403824.42256	338501.132145	583072.128251	9742856.89176	40346.6173978	118624.99018	37947.4282829	410610.598493	220448.127746	118496.398138	249084.488599	2562487.0997	394984.062861	347759.987081	142785.58425	126612.005666	63280.0194487	119599.472864	52202.9917481	792202.624466	94292.0718848	65.6580458113	462931.598665	461618.176291	48769209.2453	913368.059015	1063612.26777	6099849.95332	2539404.15476	501028.610477	10656613.2619	14649.0494699	140853.648458	27598.7720904	578736.760029	352937.150618	50202.8173469	308309.035484	2064509.13751	239537.782766	331880.151829	136254.892003	276625.094693	263801.967517	484164.96015	143693.788082	985859.134899	180569.182898	6587.16002057	1546898.01423	1278565.55904
NMVOC - non combustion - Fish, dried, salted or in brine; smoked fish; edible fish meal - air	3.35765495907	1.98501487414	0.805103992067	10.8115233092	8590.31876776	0.355046658064	0.491838654126	0.293719209091	2.7239875238	0.341746772982	2.10750129987	10.4761377468	0.0223201937712	3.95532916571	21.0929535246	8.98765964185	19.9208073576	34.835888411	12.5017397612	2.43564184426	4.16413725012	0.921823421292	58.6783440571	52.8020220481	0.0512860147192	71.4630691305	100.207041108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3524.41748642	174.323886629	397.011438624	4425.13072207	155813.41615	6377.97128679	2121.17252246	28.6143374531	421.778406694	27.1060480979	2271.00941258	908.247855218	78.5700799838	1188.48403625	3649.20437644	893.411098857	1699.34208893	203.468944152	660.503394653	153.891898764	472.735220555	1102.76145731	5359.58119581	1603.7050687	36.266173292	7326.72607774	1108.58915934	797.866844423	89.1171841841	69.7700122683	979.820284542	150493.300816	54.892776611	253.624903507	23.5830774199	72.8927874273	11.962557809	89.2656803813	72.1486455051	29.5499189301	72.684197385	297.273438217	100.028158645	192.516314414	63.6561010885	52.1129878347	47.9713564133	91.1722998025	44.5641921865	481.421185756	46.6750206508	0.674525378837	318.319392567	425.481909464	9567.29776637	744.554982463	2125.70764114	12729.1718241	278994.070821	898.87993958	3324.98540582	604.443378679	702.746480077	90.4442527306	1981.82831929	1152.0676136	1098.17432901	2060.52357068	2196.04228968	2941.57364029	2071.43819364	739.827296384	1096.18277512	293.548006259	632.330991325	609.302983349	7892.22498631	857.558434973	0.669016514407	2925.91930701	3305.29565296	19070.1275988	3201.42009838	3219.80278491	23652.525302	188830.421215	1365.34497979	4891.1204224	234.599680901	537.485505487	76.4251919022	1718.39900318	1399.38797502	1623.07673094	1465.37496655	3250.31952997	2114.94494171	1853.57761979	689.789479646	811.940637443	850.223215959	1335.41457061	1245.22897572	4190.3946799	812.074686137	19.1562201475	5035.65086798	7016.62657353
